63732,549567
63807,629421
61131,560757
64710,573853
52299,595581
60118,531825
53379,564377
64903,528813
62097,564344
62240,583192
59702,642918
55129,576721
60876,610525
69795,614701
65828,582264
54663,599204
67256,564468
63650,587401
69614,548705
53355,582247
52680,551524
55303,606418
69660,603624
58896,597435
71613,621721
60852,586311
55737,567033
58999,610890
58934,563119
62441,515911
56548,551512
58489,574666
58277,542670
63939,576728
60829,573748
66357,586265
62808,562986
59742,554767
59519,576508
65810,572250
65952,498474
60641,581386
64197,577433
58746,564953
58918,595099
60188,573083
58056,528916
62172,578003
55881,576255
62021,574468
59401,570095
54197,512639
59384,578685
60266,575857
63144,561156
59648,567449
61131,581584
56854,564911
59386,572987
59701,575588
57880,573582
67375,594081
59271,553958
59402,586701
66850,563937
62953,537542
80153,318482
80166,318542
81404,332998
80047,321640
75747,224976
84453,424646
79710,316002
77995,271501
79720,313318
80132,316240
78366,262902
80613,312752
83065,368694
80248,335269
80191,325434
80806,337340
78983,304422
80360,327255
80086,312968
80223,318526
80395,315173
80012,312312
78092,285057
79724,324588
80155,320544
80918,319115
80193,317202
87080,476330
82032,352701
80109,317509
79852,324500
80523,318655
80337,311620
80144,323812
79731,317527
78822,301915
79039,300024
81713,349925
79778,301470
80463,332333
80871,330379
80211,320817
79637,309563
81976,346596
81460,354382
80056,319364
80208,313456
81440,341234
79660,319691
77613,248465
80346,329093
80264,317894
80955,327365
79532,311178
83045,393096
77841,260729
80004,318331
80281,320130
80273,312234
82391,369439
80338,318982
81286,346251
79890,324420
80044,331643
80744,342555
80425,329956
79759,302109
80344,314797
76550,240340
79552,315510
79464,313497
80871,335740
79093,305223
81685,352965
82622,376658
79529,312036
80868,332209
80959,344872
79927,324108
87818,487392
79847,322218
82482,367091
74676,205186
75670,207223
79548,287279
80048,320713
78349,288029
79716,306135
80027,316170
80682,324616
80285,314938
80080,316615
81317,354777
80158,319814
79740,315778
82384,368410
81139,343836
80105,321833
80403,306622
80378,334441
83417,386159
80278,313853
80729,347456
81711,336333
78663,269352
82462,381716
79741,319840
80077,325023
80662,318966
80084,311838
76938,259892
79727,324228
80740,325526
79583,291870
79832,319665
80537,313397
79073,308028
80066,315995
79520,316433
80905,345541
80845,320117
77989,279572
78264,275308
79756,321799
80175,318110
78764,297715
80740,314610
80067,310656
80039,301473
79557,310093
81415,335578
81191,325091
80698,316680
77560,274485
80013,327081
80651,313841
80379,314893
80201,318315
82678,377676
81410,344096
80435,309671
80701,330432
80377,334756
81741,346944
84192,398948
81614,349032
81862,370753
78624,292352
78416,285702
80539,319676
79077,303642
80327,319525
83318,379714
77302,251826
80160,320399
77896,282290
81431,333112
80508,323708
80108,318049
79972,318884
79805,316113
80617,320301
76987,257669
82571,373098
79198,298565
80138,313545
80487,317801
81090,332925
83827,395673
81054,341180
77797,252419
82025,351165
80199,319385
77943,281959
81025,323873
79482,309589
81428,344223
83265,373469
79414,306704
80204,319504
80419,320706
79898,325682
84046,402858
79991,323363
80411,328544
80435,320802
80305,331037
80303,325811
78415,283760
80044,311497
80200,317772
80347,319069
81127,335577
80333,315488
80003,317963
81343,360446
80069,316789
83812,404012
76499,249477
80031,311699
80684,320541
80546,317833
79830,312788
80265,316263
80145,320080
80130,318213
84088,397888
82952,375007
83080,370801
80497,334141
80401,316083
80848,317021
77011,241615
80433,319006
83366,389733
79783,297329
79495,309980
80123,307078
80955,342258
79461,305632
80925,345634
81150,355939
80130,316893
80337,318247
80470,315881
79700,293194
81379,334609
81296,330224
82604,374236
80095,322309
80340,317316
80225,320673
78311,265635
79863,317300
80148,327644
79861,326404
79900,302014
80253,312497
79979,315080
79389,313943
80469,332987
79385,298525
79695,318633
80065,320227
80178,318992
80597,320805
79691,323332
82090,351763
80840,318841
76528,249459
82421,363776
79898,311092
79717,310439
80058,316980
80383,310353
79628,315582
80114,317601
80166,318423
80178,318281
80337,319212
80393,318781
80619,337849
78958,287700
80158,318947
80425,331304
79966,316830
75978,229116
79902,326404
79368,312065
80632,315242
78623,267976
82115,366545
80190,312794
78250,279930
80362,319323
79499,291216
79466,315069
79929,317500
79824,324160
80440,337683
81811,348676
81050,336169
79356,285392
80132,315779
80864,326320
81364,328765
80096,317165
79711,302781
80243,322048
81106,333595
78671,283364
77395,239849
80370,321815
78311,289805
80023,316652
80742,317527
79794,319734
80503,317469
80116,322298
84669,429031
80149,322249
80608,326636
81065,329468
80131,300606
80039,309948
80163,318965
79919,314215
79525,296488
80769,320548
80046,326821
80117,320442
80978,326904
82658,366934
80442,312164
78800,292268
80118,316191
37827,816341
40623,813072
40147,785370
44865,847994
43444,822866
36919,734895
41324,771595
36941,733394
37856,789670
42419,780052
41599,776671
42135,799127
43265,783776
38303,788008
41437,771258
42526,773661
46913,810971
44297,803024
34707,803582
41279,803180
35287,807952
44228,755194
41643,786159
41970,793447
42296,821595
40000,789447
42958,775621
45756,788245
41541,785827
38955,750700
41559,786499
44344,783977
40479,749210
38939,730768
47348,847098
49161,778997
43748,785130
45257,848127
41719,778243
40598,787439
43756,794323
42031,794333
41896,746595
46942,822619
39768,762902
41814,790096
40728,798870
36031,778673
47379,795167
44519,763833
44653,828924
41001,732704
39654,815936
40769,718592
41709,792545
44226,754050
41152,784658
40781,765816
39402,803914
48113,781413
39611,794614
45853,786673
41972,789724
42447,781552
37772,727349
44833,789445
41222,787450
40874,824896
41701,774869
39527,786698
41254,806622
41210,735920
